,CFOP,NCM,cEAN,cEANTrib,cProd,indTot,qCom,qTrib,uCom,uTrib,vProd,vUnCom,vUnTrib,xProd,comb,CEST,nItemPed,indEscala,EXTIPI,xPed,vDesc,cBenef,nFCI,med,vOutro,vFrete,rastro
122,5102,84213990,0,0,C4544,1,1.0000,1.0000,PC,PC,46.86,46.8600000000,46.8600000000,DCL164/DML164-FILTRO SECADOR 350 X 1/2 R12 22 134 023Z5044 ROSCA,0,0109500,0,0,0,0,0,0,0,0,0,0,0
123,5102,08043000,0000020000448,0000020000448,53906,1,2.0000,2.0000,UN,UN,13.96,6.9800000000,6.9800000000,ABACAXI PEROLA INTEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0
124,5102,09023000,0000020126094,0000020126094,26985488,1,3.0000,3.0000,UN,UN,13.17,4.3900000000,4.3900000000,HORTELA MENTA TEMPEROS SUL   16G,0,1709700,0,0,0,0,0,0,0,0,0,0,0
125,5102,09101100,2195140000008,2195140000008,26080167,1,0.0982,0.0982,KG,KG,0.98,9.9800000000,9.9800000000,GENGIBRE GRANEL,0,0,0,0,0,0,0,0,0,0,0,0,0
126,5405,22011000,7896436100581,7896436100581,28037926,1,1.0000,1.0000,UN,UN,5.49,5.4900000000,5.4900000000,AG MINERAL AGUA D PEDRA S/GAS 5L,0,0300600,0,0,0,0,0,0,0,0,0,0,0
127,5102,48219000,0,0,666483,1,1.0000,1.0000,PA,PA,33.08,33.0800000000,33.0800000000,"6185 ETIQ.INK J.L.100FL 279,4X215,9 FILIP.04411",0,0,0,0,0,0,0,0,0,0,0,0,0
128,5405,48171000,0,0,845515,1,3.0000,3.0000,PA,PA,67.68,22.5600000000,22.5600000000,ENVEL.SACO OURO 229X324 C/100 FORONI2753,0,2804300,0,0,0,0,0,0,0,0,0,0,0
129,5405,84212990,SEM GTIN,SEM GTIN,00000712,1,1.0000,1.0000,PC,PC,95.00,95.0000000000,95.0000000000,FCD0185 WEGA FILTR COMB TRANSIT,0,0103900,0,0,0,0,0,0,0,0,0,0,0
130,5405,84213100,SEM GTIN,SEM GTIN,00000714,1,1.0000,1.0000,PC,PC,40.00,40.0000000000,40.0000000000,FAP4867 WEGA FILT AR TRANSIT,0,0104100,0,0,0,0,0,0,0,0,0,0,0
131,5405,39173290,0,0,02000003638,1,10.0000,10.0000,UN,UN,45.00,4.50000000,4.50000000,POLIPEX PLUS MARFIM 1 1/8 .,0,1000600,0,0,0,0,0,0,0,0,0,0,0
132,5102,59061000,0,0,02000004907,1,1.0000,1.0000,UN,UN,35.00,35.00000000,35.00000000,FITA SILVERTAPE - PRETA 00010615,0,0,0,0,0,0,0,0,0,0,0,0,0
133,5405,40103300,0,0,9E5Z8620/A/,1,1,1,UN,UN,330.00,330.0000000000,330.0000000000,CORREIA ALTERNADOR FORD FUSION,0,0,0,0,0,0,0,0,0,0,0,0,0
134,5405,84835090,0,0,1180,1,1,1,UN,UN,488.00,488.0000000000,488.0000000000,POLIA ALTERNADOR,0,0,0,0,0,0,0,0,0,0,0,0,0
135,5405,48181000,0,0,482,1,1.0000,1.0000,FD,FD,74.90,74.900000,74.900000,Papel hig duetto folha dupla 16x4 c-30m,0,0,0,0,0,0,0,0,0,0,0,0,0
136,5405,48182000,0,0,7897219802173,1,1.0000,1.0000,CX,CX,68.90,68.900000,68.900000,Toalha papel vipp bco 23x20cm 2d c/5000und,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,182.61,182.6100000000,182.6100000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
138,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,182.90,182.9000000000,182.9000000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
139,1949,84439932,0,0,50F0Z00DEF,1,1.0000,1.0000,UND,UND,183.31,183.3100000000,183.3100000000,UNIDADE DE IMAGEM PARA LEXMARK MX611/511/410/310/MS610/410/310/DEF,0,2101800,0,0,0,0,0,0,0,0,0,0,0
140,1949,84439932,0,0,70C0Z50DEF,1,1.0000,1.0000,UND,UND,1126.17,1126.1700000000,1126.1700000000,KIT DE CRIACAO DE IMAGEM PARA IMP. LEXMARK CX510/410/310/CS510/310/DEF PRETO E COLOR,0,2101800,0,0,0,0,0,0,0,0,0,0,0
141,6949,84439933,191628452200,191628452200,CLT-C603L-SI,1,1.0000,1.0000,UN,UN,170.70,170.7000000000,170.7000000000,CLTC603LXAZ CARTUCHO DE TONER CIANO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
142,6949,84439933,191628464067,191628464067,CLT-K603L-SI,1,1.0000,1.0000,UN,UN,175.46,175.4600000000,175.4600000000,CLTK603LXAZ CARTUCHO DE TONER PRETO 15K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
143,6949,84439933,191628464111,191628464111,CLT-M603L-SI,1,1.0000,1.0000,UN,UN,158.19,158.1900000000,158.1900000000,CLTM603LXAZ CARTUCHO DE TONER MAGENTA 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
144,6949,84439933,191628464166,191628464166,CLT-Y603L-SI,1,1.0000,1.0000,UN,UN,167.73,167.7300000000,167.7300000000,CLTY603LXAZ CARTUCHO DE TONER AMARELO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
145,6949,84439933,191628452200,191628452200,CLT-C603L-SI,1,1.0000,1.0000,UN,UN,170.70,170.7000000000,170.7000000000,CLTC603LXAZ CARTUCHO DE TONER CIANO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
146,6949,84439933,191628464067,191628464067,CLT-K603L-SI,1,1.0000,1.0000,UN,UN,175.46,175.4600000000,175.4600000000,CLTK603LXAZ CARTUCHO DE TONER PRETO 15K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
147,6949,84439933,191628464111,191628464111,CLT-M603L-SI,1,1.0000,1.0000,UN,UN,158.19,158.1900000000,158.1900000000,CLTM603LXAZ CARTUCHO DE TONER MAGENTA 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
148,6949,84439933,191628464166,191628464166,CLT-Y603L-SI,1,1.0000,1.0000,UN,UN,167.73,167.7300000000,167.7300000000,CLTY603LXAZ CARTUCHO DE TONER AMARELO 10K PAGINAS,0,2101800,0,0,0,0,0,0,0,0,0,0,0
149,5403,70072100,0,0,309000,1,1.0000,1.0000,PCA,PCA,805.00,805.0000000000,805.0000000000,VID FORD TRANSIT PB 09/ VSF (ACA/S/SGP/SP) $$,0,0101500,0,0,0,0,0,0,0,0,0,0,0
150,5403,84314200,0,0,751730,1,1.0000,1.0000,PCA,PCA,15.00,15.0000000000,15.0000000000,"GRAV CHASSI ETIQUETA INFORMATIZADA 11,5 X 3,8 CM VS (R)",0,0,0,0,0,0,0,0,0,0,0,0,0
151,6403,85395000,7890003077085,7890003077085,7708,1,15.0000,15.0000,UN,UN,225.00,15.0000000000,15.0000000000,"LAMP. TUBO LED 18W 6500K BIV. 1,20CM 1850 LM POL",0,0,0,0,0,0,0,0,0,0,0,0,0
152,6403,85393100,7890000078689,7890000078689,7868,1,15.0000,15.0000,UN,UN,106.95,7.1300000000,7.1300000000,LAMP. SUPER LED BULBO A60 7W 6500K E-27 BIVOLT 63,0,0,0,0,0,0,0,0,0,0,0,0,0
153,6403,85393100,7890000078696,7890000078696,7869,1,105.0000,105.0000,UN,UN,1365.00,13.0000000000,13.0000000000,LAMPTUBO LED 09W 6500K BIV 0.60CM 9000LM VIDRO LI,0,0,0,0,0,0,0,0,0,0,0,0,0
154,5102,48181000,0,0,159,1,1.0000,1.0000,FD,FD,90.00,90.0000000000,90.0000000000,PAP.HIG.CLARA FOLHA DUPLA FARDO C/72 R-PREMIUM,0,2004300,0,0,0,0,0,0,0,0,0,0,0
155,5102,48182000,7898920699809,7898920699809,4,1,10.0000,10.0000,FD,FD,180.00,18.0000000000,18.0000000000,PAPEL TOALHA INTERF.FLORAX 1000X22X20 PREMIUM,0,2004500,0,0,0,0,0,0,0,0,0,0,0
156,5949,84439933,0,0,80C8XK01LOC,1,4.0000,4.0000,UND,UND,1619.52,404.8800000000,404.8800000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 PRETO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
157,5949,84439933,0,0,80C8XC01LOC,1,3.0000,3.0000,UND,UND,721.92,240.6400000000,240.6400000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 CIANO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
158,5949,84439933,0,0,80C8XY01LOC,1,3.0000,3.0000,UND,UND,714.12,238.0400000000,238.0400000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 AMARELO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
159,5949,84439933,0,0,80C8XM01LOC,1,3.0000,3.0000,UND,UND,713.76,237.9200000000,237.9200000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 MAGENTA/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
160,5949,84439939,0,0,C540X75G1LOC,1,1.0000,1.0000,UND,UND,32.05,32.0500000000,32.0500000000,RECIPIENTE PARA RESIDUOS DE TONER C54X/X54X LEXMARK,0,2101800,0,0,0,0,0,0,0,0,0,0,0
161,5949,84439933,0,0,821119R1LOC,1,2.0000,2.0000,UND,UND,1695.88,847.9400000000,847.9400000000,CARTUCHO DE TONER PARA IMP RICOH C830D/831DN MAGENTA,0,2101800,0,0,0,0,0,0,0,0,0,0,0
162,5405,84715010,7896904690583,7896904690583,1756,1,3.0000,3.0000,PC,PC,10849.50,3616.5000000000,3616.5000000000,POSITIVO MASTER C610 MINIPRO C/ WIN 10 PRO,0,0,0,0,0,0,0,0,0,0,0,0,0
163,5405,84715010,0,0,1639,1,12.0000,12.0000,UN,UN,34224.00,2852.0000000000,2852.0000000000,POSITIVO M. D610 C/ WINDOWS 10 PRO,0,0,0,0,0,0,0,0,0,0,0,0,0
164,5405,84716053,7896904687712,7896904687712,1744,1,15.0000,15.0000,PC,PC,300.00,20.0000000000,20.0000000000,MOU USB 3BT+SCR SM 6620 PR FOSCO DELUX,0,0,0,0,0,0,0,0,0,0,0,0,0
165,5405,84716052,7896904687705,7896904687705,1745,1,15.0000,15.0000,PC,PC,450.00,30.0000000000,30.0000000000,TCL ABNT2 SK-6620 USB PR POS,0,0,0,0,0,0,0,0,0,0,0,0,0
166,5405,85285220,0,0,1750,1,12.0000,12.0000,PC,PC,7176.00,598.0000000000,598.0000000000,MON LED 19.5 LG 20M 35 PD POS,0,0,0,0,0,0,0,0,0,0,0,0,0
167,5102,75089090,0,0,0152,1,7.0000,7.0000,UN,UN,288.75,41.2500,41.2500,132 MEDIUM BLUE ECOLOUR,0,0,0,0,0,0,0,0,0,0,0,0,0
168,5102,75089090,0,0,0152,1,1.0000,1.0000,UN,UN,36.25,36.2500,36.2500,132 MEDIUM BLUE LEE FILTERS,0,0,0,0,0,0,0,0,0,0,0,0,0
169,5405,85395000,7897079059366,0,00009472,1,3.0000,3.0000,PC,PC,89.70,29.9000000000,29.9000000000,LAMP LED TUBULAR TASCHIBRA 9W T8 AUTOVOLT 6500K-7897079059366,0,0900500,1,0,0,56967,5.55,0,0,0,0,0,0
170,5102,85437099,7897079051940,0,00008166,1,1.0000,1.0000,PC,PC,16.90,16.9000000000,16.9000000000,LAMP LED TKL 700 6500K-7897079051940,0,0900500,2,0,0,56967,1.05,0,0,0,0,0,0
171,6922,49029000,SEM GTIN,SEM GTIN,OIBR,1,1.0000,1.0000,PEC,PEC,1470.56,1470.5600000000,1470.5600000000,OIBR O ESTADO DE S PAULO,0,2804800,0,0,0,0,0,0,0,0,0,0,0
172,6922,49029000,SEM GTIN,SEM GTIN,OIBR,1,1.0000,1.0000,PEC,PEC,1470.56,1470.5600000000,1470.5600000000,OIBR O ESTADO DE S PAULO,0,2804800,0,0,0,0,0,0,0,0,0,0,0
173,5405,39172300,0,0,EPVCW11CZ,1,1.0000,1.0000,PC,PC,8.19,8.1900,8.1900,ELETROD PVC CZ 1/2 SR WETZEL (TLC-10 )  -  WETZEL,0,0,0,0,0,0,0,0,0,0,0,0,0
174,5405,39174090,0,0,CUR10,1,1.0000,1.0000,PC,PC,3.31,3.3100,3.3100,CURVA PVC C/ BOLSA CZ 1/2 WETZEL  -  WETZEL,0,0,0,0,0,0,0,0,0,0,0,0,0
175,5405,39174090,0,0,ABR10,1,5.0000,5.0000,PC,PC,5.45,1.0900,1.0900,ABRACADEIRA PVC CZ 1/2   -  WETZEL,0,0,0,0,0,0,0,0,0,0,0,0,0
176,5405,39174090,0,0,000815,1,1.0000,1.0000,PC,PC,2.17,2.1700,2.1700,TAMPA  1/2 E 3/4 2 POSTOS JUNTOS CZ   -  TIGRE,0,0,0,0,0,0,0,0,0,0,0,0,0
177,5405,85366990,0,0,001201,1,1.0000,1.0000,PC,PC,5.44,5.4400,5.4400,S/P 1 TOMADA HORIZ 2 POSTOS 20A 2P+T PT   -  LUMIBRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6101,63079090,0,0,000008,1,8.0000,8.0000,UN,UN,800.00,100.0000000000,100.0000000000,"BANDEIRA DO BRASIL REF 2,5P (1,13X1,61M) EM POLIESTER",0,0,0,0,0,0,0,0,0,0,0,0,0
179,6101,63079090,0,0,000018,1,8.0000,8.0000,UN,UN,800.00,100.0000000000,100.0000000000,"BANDEIRA ESTADUAL REF 2,5P (1,13X1,61M)",0,0,0,0,0,0,0,0,0,0,0,0,0
180,6101,63079090,0,0,000038,1,8.0000,8.0000,UN,UN,800.00,100.0000000000,100.0000000000,"BANDEIRA TCE RS REF 2,5P (1,13X1,61M) POLIESTER",0,0,0,0,0,0,0,0,0,0,0,0,0
181,6101,63079090,0,0,000028,1,12.0000,12.0000,UN,UN,2100.00,175.0000000000,175.0000000000,"BANDEIRA TCE RS REF 2,5P (1,13 X 1,61M) EM CETIM LUXO",0,0,0,0,0,0,0,0,0,0,0,0,0
182,6101,63079090,0,0,000008,1,8.0000,8.0000,UN,UN,1400.00,175.0000000000,175.0000000000,"BANDEIRA DO BRASIL REF 2,5P (1,13 X 1,61M) EM CETIM LUXO",0,0,0,0,0,0,0,0,0,0,0,0,0
183,6101,63079090,0,0,000018,1,8.0000,8.0000,UN,UN,1400.00,175.0000000000,175.0000000000,"BANDEIRA ESTADUAL REF 2,5P (1,13 X 1,61M) EM CETIM LUXO",0,0,0,0,0,0,0,0,0,0,0,0,0
184,5405,48183000,0,0,44452,1,8.0000,8.0000,UN,UN,103.20,12.9000000000,12.9000000000,P.TOALHA INTERFOLHA FLORAX PREMIUM 20X20 C/1000,0,0,0,0,0,0,0,0,0,0,0,0,0
185,5405,48183000,0,0,32549,1,5.0000,5.0000,UN,UN,28.40,5.6800000000,5.6800000000,P.TOALHA BOB 20X22 C/200,0,0,0,0,0,0,0,0,0,0,0,0,0
186,5405,48181000,0,0,39684,1,16.0000,16.0000,PC,PC,84.80,5.3000000000,5.3000000000,P.H.PERSONAL VIP F/DUPLA 30M,0,0,0,0,0,0,0,0,0,0,0,0,0
187,5102,38089419,0,0,24358,1,2.0000,2.0000,UN,UN,18.78,9.3900000000,9.3900000000,GLADE AEROSOL LEMB.INFANCIA 400ML,0,0,0,0,0,0,0,0,0,0,0,0,0
188,5405,84439922,0,0,25954,1,1.0000,1.0000,UN,UN,243.00,243.0000000000,243.0000000000,CARTUCHO (CBCA) HP C4810A HP 11 PRETO 16000PG,0,0,0,0,0,0,0,0,0,0,0,0,0
189,5405,84439923,0,0,2994,1,1.0000,1.0000,UN,UN,240.00,240.0000000000,240.0000000000,CARTUCHO (CBCA) HP C4811A HP 11 CIANO P/24000PG,0,0,0,0,0,0,0,0,0,0,0,0,0
190,5405,84439923,0,0,2995,1,1.0000,1.0000,UN,UN,240.00,240.0000000000,240.0000000000,CARTUCHO (CBCA) HP C4812A HP 11 MAGENTA P/24000PG,0,0,0,0,0,0,0,0,0,0,0,0,0
191,5405,84439922,0,0,25950,1,1.0000,1.0000,UN,UN,238.00,238.0000000000,238.0000000000,CARTUCHO(CBCA) HP C4813A HP 11 AMARELO P/24000PG,0,0,0,0,0,0,0,0,0,0,0,0,0
192,5102,85076000,7898494112957,7898494112957,BB11-LE019,1,2.0000,2.0000,UN,UN,330.00,165.00000000,165.00000000,BAT NOT LENOVO THINKPAD t430 Nr Serie: 684368 / 684370 /,0,0,0,0,0,0,0,0,0,0,0,0,0
193,5102,85076000,7898494107489,7898494107489,BB11-HP067,1,1.0000,1.0000,UN,UN,170.00,170.00000000,170.00000000,BAT NOT HP PROBOOK 6460 Nr Serie: 695870 /,0,0,0,0,0,0,0,0,0,0,0,0,0
194,5102,49019900,0,0,0000020947,1,1.0000,1.0000,UN,UN,42.80,42.8000000000,42.8000000000,A INTERACAO ENTRE OS CONTROLES INTERNO E EXTERNO,0,0,0,0,0,0,9.42,0,0,0,0,0,0
195,5102,49019900,0,0,0000020946,1,1.0000,1.0000,UN,UN,30.30,30.3000000000,30.3000000000,AUDITORIA EM PROGRAMAS GOVERNAMENTAIS...,0,0,0,0,0,0,6.67,0,0,0,0,0,0
196,5102,49019900,0,0,0000015543,1,1.0000,1.0000,UN,UN,97.70,97.7000000000,97.7000000000,SISTEMA DE CONTROLE INTERNO NA ADMINISTR.PUBLICA,0,0,0,0,0,0,21.49,0,0,0,0,0,0
197,5102,49019900,0,0,0000015426,1,1.0000,1.0000,UN,UN,39.00,39.0000000000,39.0000000000,CONTROLE EXTERNO ESTUDOS TEMATICOS,0,0,0,0,0,0,8.58,0,0,0,0,0,0
198,5102,49019900,0,0,0000020749,1,1.0000,1.0000,UN,UN,95.00,95.0000000000,95.0000000000,DIREITO FINANCEIRO E CONTROLE EXTERNO,0,0,0,0,0,0,20.90,0,0,0,0,0,0
199,5102,49019900,0,0,0000012699,1,1.0000,1.0000,UN,UN,125.00,125.0000000000,125.0000000000,"AUDITORIA CONTABIL - ENFOQUE TEORICO, NORM.E PRAT.",0,0,0,0,0,0,27.50,0,0,0,0,0,0
200,5102,49019900,0,0,0000010403,1,1.0000,1.0000,UN,UN,78.00,78.0000000000,78.0000000000,CURSO DE AUDITORIA GOVERNAMENTAL - DE ACORDO...,0,0,0,0,0,0,17.16,0,0,0,0,0,0
201,5102,49019900,0,0,0000010531,1,1.0000,1.0000,UN,UN,80.00,80.0000000000,80.0000000000,AUDITORIA - UMA ABORDAGEM PRATICA COM ENFASE...,0,0,0,0,0,0,17.60,0,0,0,0,0,0
202,5102,49019900,0,0,0000010402,1,1.0000,1.0000,UN,UN,149.00,149.0000000000,149.0000000000,AUDITORIA CONTABIL - TEORIA E PRATICA 10 ED,0,0,0,0,0,0,32.78,0,0,0,0,0,0
203,5102,49019900,0,0,0000012024,1,1.0000,1.0000,UN,UN,199.00,199.0000000000,199.0000000000,CURSO DE DIREITO FINANCEIRO - OLIVEIRA,0,0,0,0,0,0,43.78,0,0,0,0,0,0
204,5102,49019900,0,0,0000020950,1,1.0000,1.0000,UN,UN,73.00,73.0000000000,73.0000000000,AS MUDANCAS NA CONTABILIDADE PUBLICA E SEUS REFLEX,0,0,0,0,0,0,16.06,0,0,0,0,0,0
205,5102,49019900,0,0,0000020949,1,1.0000,1.0000,UN,UN,110.00,110.0000000000,110.0000000000,TRIBUNAL DE CONTAS DA UNIAO:COMPETENC.JULGADORA...,0,0,0,0,0,0,24.20,0,0,0,0,0,0
206,5102,49019900,0,0,0000020948,1,1.0000,1.0000,UN,UN,67.00,67.0000000000,67.0000000000,O TRIBUNAL DE CONTAS DA UNIAO NA CONST.FED.DE 1988,0,0,0,0,0,0,14.74,0,0,0,0,0,0
207,5102,49019900,0,0,0000020945,1,1.0000,1.0000,UN,UN,110.00,110.0000000000,110.0000000000,AUDITORIA PRIVADA E GOVERNAMENTAL - 3 ED,0,0,0,0,0,0,24.20,0,0,0,0,0,0
208,5102,49019900,0,0,0000010436,1,1.0000,1.0000,UN,UN,169.00,169.0000000000,169.0000000000,AUDITORIA UM CURSO MODERNO E COMPLETO 8 ED ATUALIZ,0,0,0,0,0,0,37.18,0,0,0,0,0,0
209,5102,49019900,0,0,0000016594,1,1.0000,1.0000,UN,UN,139.00,139.0000000000,139.0000000000,MANUAL DE DIREITO PREVIDENCIARIO-TEORIA E QUESTOES,0,0,0,0,0,0,30.58,0,0,0,0,0,0
210,5102,49019900,0,0,0000012768,1,1.0000,1.0000,UN,UN,219.00,219.0000000000,219.0000000000,MANUAL DE DIREITO PREVIDENCIARIO 19 ED,0,0,0,0,0,0,48.18,0,0,0,0,0,0
211,6949,94019010,0,0,168-08,1,1.0000,1.0000,UN,UN,30.00,30.00000,30.00000,REMATE MAD ASSENTO OBESO- UNIT,0,0000000,0,0,0,0,0,0,0,0,0,0,0
212,6949,94019010,0,0,169-09,1,2.0000,2.0000,UN,UN,60.00,30.00000,30.00000,REMATE MAD ENCOSTO - UNIT,0,0000000,0,0,0,0,0,0,0,0,0,0,0
213,5929,85444200,7898907620222,7898907620222,55,1,1,1,UN,UN,12.00,12.00,12.00,CABO SERIAL SATA PLUS CABLE PC-CBST03/PC-SATA03 Garantia 3 meses.,0,1200700,0,S,0,1475,0,0,0,0,0,0,0
214,5929,85444200,7898907620222,7898907620222,55,1,3,3,UN,UN,36.00,12.00,12.00,CABO SERIAL SATA PLUS CABLE PC-CBST03/PC-SATA03 Garantia 3 meses.,0,1200700,0,S,0,1475,0,0,0,0,0,0,0
215,5929,85235190,0740617261219,0740617261219,15470,1,2,2,UN,UN,518.00,259.00,259.00,"SSD  240 GB KINGSTON SA400S37/240G SATA III - 2,5 Garantia 12 meses.",0,0,0,0,0,1475,0,0,0,0,0,0,0
216,5929,84733042,SEM GTIN,SEM GTIN,847111,1,1,1,UN,UN,39.00,39.00,39.00,"ADAPTADOR HD/SSD 2,5 PARA 3,5 CENTRIUM 2535",0,0000000,0,S,0,1475,0,0,0,0,0,0,0
217,5929,94037000,7898476320721,7898476320721,6244,1,3,3,UN,UN,186.00,62.00,62.00,SUPORTE DESKTOP CPU MULTILASER AC019 PRETO - PORTATIL Garantia 6 meses.,0,0,0,0,0,1475,0,0,0,0,0,0,0
218,5554,90281090,0,0,MEDIDORG0010-1,1,1.00,1.00,UN,UN,2780.72,2780.72,2780.72,MEDIDOR DIAFRAGMA G10 - (IMOB),0,0,0,0,0,0,0,0,0,0,0,0,0
219,5554,84131900,0,0,REGULADOR001-2,1,1.00,1.00,UN,UN,451.42,451.42,451.42,"REGULADOR DE PRESSAO 1EST-PE:4-7 PS:1-1,5 Q:50M3/H-(IMOB) -R",0,0,0,0,0,0,0,0,0,0,0,0,0
220,5102,27101230,SEM GTIN,SEM GTIN,130065,1,1.0000,1.0000,GL,GL,47.00,47.0000000000,47.0000000000,AGUARRAS MINERAL ANJO 5LT,0,2804300,0,0,0,0,0,0,0,0,0,0,0
221,5405,32091010,SEM GTIN,SEM GTIN,2587305,1,1.0000,1.0000,BD,BD,265.00,265.0000000000,265.0000000000,ACRILICO FOSCO BRANCO PREMIUM ANJO MAIS 18LT,0,2400100,0,0,0,0,0,0,0,0,0,0,0
222,5405,85119000,0,0,13/000482,1,1.0000,1.0000,PC,PC,255.00,255.0000000000,255.0000000000,PLANETARIA M.PART. BOSCH 0001218174,0,0105400,0,0,0,0,0,0,0,0,0,0,0
223,5405,84833029,0,0,13/000490.1,1,1.0000,1.0000,PC,PC,20.00,20.0000000000,20.0000000000,KIT BUCHAS ARRANQUE PLANETARIA LUCAS,0,0105000,0,0,0,0,0,0,0,0,0,0,0
224,5949,84439933,0,0,80C8XK01LOC,1,8.0000,8.0000,UND,UND,2813.36,351.6700000000,351.6700000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 PRETO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
225,5949,84439933,0,0,80C8XY01LOC,1,5.0000,5.0000,UND,UND,1190.20,238.0400000000,238.0400000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 AMARELO/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
226,5949,84439933,0,0,80C8XM01LOC,1,2.0000,2.0000,UND,UND,475.84,237.9200000000,237.9200000000,CARTUCHO DE TONER PARA IMPRESSORA LEXMARK CX510/410 MAGENTA/1LOC,0,2101800,0,0,0,0,0,0,0,0,0,0,0
227,5949,84439939,0,0,C540X75G,1,3.0000,3.0000,UND,UND,102.75,34.2500000000,34.2500000000,RECIPIENTE PARA RESIDUOS DE TONER C54X/X54X LEXMARK,0,2101800,0,0,0,0,0,0,0,0,0,0,0
228,5405,84159020,SEM GTIN,SEM GTIN,00000966,1,1.0000,1.0000,PC,PC,4740.00,4740.0000000000,4740.0000000000,CONDENSADORA CASSETE 18.000 BTUS TRANE,0,2109700,0,0,0,0,0,0,0,0,0,0,0
229,5405,84159010,SEM GTIN,SEM GTIN,00000991,1,1.0000,1.0000,PC,PC,2370.00,2370.0000000000,2370.0000000000,EVAPORADORA CASSETE 18.000 BTUS TRANE,0,2109600,0,0,0,0,0,0,0,0,0,0,0
230,5405,84159090,SEM GTIN,SEM GTIN,00000992,1,1.0000,1.0000,PC,PC,790.00,790.0000000000,790.0000000000,PAINEL CASSETE 18.000 BTUS TRANE,0,2110600,0,0,0,0,0,0,0,0,0,0,0
231,5405,84151011,SEM GTIN,SEM GTIN,00000946,1,1.0000,1.0000,PC,PC,2100.00,2100.0000000000,2100.0000000000,CONDENSADORA 12.000 Q/F INVERTER,0,2109300,0,0,0,0,0,0,0,0,0,0,0
232,5405,84151011,SEM GTIN,SEM GTIN,00000947,1,1.0000,1.0000,PC,PC,900.00,900.0000000000,900.0000000000,EVAPORADORA 12.000 Q/F INVERTER,0,2109300,0,0,0,0,0,0,0,0,0,0,0
233,5405,84159020,SEM GTIN,SEM GTIN,00000273,1,1.0000,1.0000,PC,PC,4760.00,4760.0000000000,4760.0000000000,CONDENSADORA 30.000 BTUS QUENTE E FRIO,0,2109700,0,0,0,0,0,0,0,0,0,0,0
234,5405,84159010,SEM GTIN,SEM GTIN,00000433,1,1.0000,1.0000,PC,PC,2040.00,2040.0000000000,2040.0000000000,"EVAPORADORA 30.000 BTUS, QUENTE E FRIA,",0,2109600,0,0,0,0,0,0,0,0,0,0,0
235,5405,85393100,7898324002052,7898324002052,7898324002052,1,2.0000,2.0000,PC,PC,20.00,10.0000000000,10.0000000000,LAMP DULUX 26W OUROLUX 2 PINOS 6400K,0,0,0,0,0,0,0,0,0,0,0,0,0
236,5102,85437099,7898324003769,7898324003769,15351,1,4.0000,4.0000,PC,PC,100.00,25.0000000000,25.0000000000,LAMP FLUOR LED 60MM 9W T8 6400K OUROLUX,0,0,0,0,0,0,0,0,0,0,0,0,0
237,5405,94054090,SEM GTIN,SEM GTIN,345130,1,1.0000,1.0000,RL,RL,189.00,189.0000000000,189.0000000000,LED FITA BRL FLEX 12V 7.2W 4000K ROLO C/5M IP20  437506,0,2112500,1,0,0,0,0,RS052433,0,0,0,0,0
238,5405,85045000,SEM GTIN,SEM GTIN,352187,1,1.0000,1.0000,PC,PC,39.00,39.0000000000,39.0000000000,LED DRIVER MBL 60W 5A  12C DC BIV   F66046/MB4824,0,0109800,2,0,0,0,0,RS052432,0,0,0,0,0
